ID,Filename,Segment,WC,WPS,Sixltr,Dic,funct,pronoun,ppron,i,we,you,shehe,they,ipron,article,verb,auxverb,past,present,future,adverb,preps,conj,negate,quant,number,swear,social,family,friend,humans,affect,posemo,negemo,anx,anger,sad,cogmech,insight,cause,discrep,tentat,certain,inhib,incl,excl,percept,see,hear,feel,bio,body,health,sexual,ingest,relativ,motion,space,time,work,achieve,leisure,home,money,relig,death,assent,nonfl,filler,Period,Comma,Colon,SemiC,QMark,Exclam,Dash,Quote,Apostro,Parenth,OtherP,AllPct
1,parsed.1.txt,1,3183,24.48,34.02,83.03,48.1,7.26,3.17,0.22,1.7,0.03,0.31,0.91,4.08,7.01,8.58,6.72,1.41,4.12,1.82,3.05,14.89,7.41,0.75,3.46,0.22,0,6.09,0.09,0.03,0.35,6.79,3.49,3.2,1.95,0.09,0.66,19.86,2.86,2.76,2.04,2.67,2.04,1.45,6.16,1.89,0.66,0.16,0.25,0.22,0.28,0.06,0.13,0,0.09,10.52,1.89,5.53,2.54,8.23,4.68,0.16,0.13,5.91,0.06,0,0,0.09,0.06,4.18,5.91,0,0.13,0,0,1.13,0.13,0.47,0.03,0,12
2,parsed.2.txt,1,2665,31.35,34.86,79.51,47.65,6.19,2.18,0.49,1.09,0.08,0,0.53,4.02,7.58,9.19,7.05,1.31,4.5,1.76,3.15,15.61,7.47,0.56,2.93,0.64,0,4.2,0,0,0.15,4.02,3.38,0.6,0.3,0.04,0.11,17,1.84,2.81,2.48,2.36,0.9,1.43,4.95,1.46,0.45,0.23,0.08,0.11,0.11,0.08,0.04,0,0,12.87,1.05,6.27,4.5,7.69,3.98,0.68,0.26,6.98,0.04,0,0,0.34,0,3.38,5.7,0.04,0.08,0,0,1.2,0.38,0.38,0,0.15,11.29
3,parsed.3.txt,1,2920,26.55,27.09,78.97,50.45,7.53,3.22,1.92,0.92,0.24,0,0.14,4.32,9.59,8.97,6.1,1.13,4.93,1.2,2.43,16.54,5.48,0.89,3.56,1.13,0,3.42,0,0,0.07,3.7,2.4,1.3,0.55,0.1,0.34,14.18,2.26,1.92,1.47,2.47,0.79,0.86,3.8,2.09,0.82,0.31,0.1,0.27,0.41,0.14,0.1,0,0.17,18.25,2.88,9.45,5.86,4.93,2.98,0.31,0.03,2.71,0,0,0,0.03,0,4.04,5.51,0.07,0,0.17,0.03,1.64,0.07,0.21,0.14,0.65,12.64
4,parsed.4.txt,1,1949,23.48,31.71,80.35,47.77,5.64,1.9,0.15,1.39,0.05,0,0.31,3.75,7.95,8.67,7.13,2.87,3.54,0.97,3.03,16.62,5.34,0.92,3.13,0.46,0,4.1,0,0.05,0.31,5.39,3.69,1.64,0.41,0.21,0.36,14.78,2.31,2.15,1.08,2.21,1.03,0.92,4.41,1.54,0.62,0.26,0.15,0.1,0.05,0,0.05,0,0,14.32,1.39,6.36,5.13,7.39,3.28,0.41,0.1,7.95,0,0.1,0,0.15,0.05,4.82,6.11,0,0.05,0,0,1.8,0.62,0.26,0,0,13.65
5,parsed.5.txt,1,2196,23.12,26.64,82.92,48.54,6.88,2.82,0.68,1.37,0.23,0,0.55,4.05,8.97,10.97,6.65,1.82,5.42,0.73,2.46,14.16,5.24,1.05,3.73,2.14,0,4.74,0,0.14,0.09,4.46,3.51,0.91,0.27,0,0.23,13.3,1.5,1.91,1.23,1.14,1,0.41,4.96,1.59,0.55,0.23,0.09,0.23,0.5,0.09,0.32,0,0.09,13.52,1.68,8.2,3.55,10.61,2.5,0.5,0.32,7.74,0,0,0,0.05,0.05,5.28,4.78,0,0.05,0.05,0,0.73,0.18,0.5,0,0.23,11.79
6,parsed.6.txt,1,1905,25.07,33.07,80.26,47.4,8.19,3.04,0.68,1.26,0.47,0.05,0.58,5.14,6.93,9.92,7.19,0.94,5.88,1.57,2.36,13.91,6.09,1,3.73,0.58,0,3.78,0,0,0.1,8.35,3.73,4.62,2.94,0.21,1.05,18.06,2.36,2.78,1.52,1.89,1.42,1.99,5.04,1.94,0.79,0,0.21,0.31,0.37,0.16,0.16,0,0.05,12.28,1.89,6.04,3.57,5.04,4.36,0.1,0.05,4.83,0,0.05,0,0.21,0,4.04,5.51,0.1,0,0.05,0,2.57,0.31,0.37,0,0,12.97
7,parsed.7.txt,1,1074,23.87,28.21,81.75,51.58,8.85,3.17,0.93,0.93,0,1.02,0.28,5.68,10.43,8.47,6.05,1.96,3.72,1.58,2.14,16.29,5.12,1.12,2.51,1.49,0,5.12,0,0,0.19,6.98,5.87,1.12,0.09,0.84,0.09,15.27,2.14,1.96,1.86,2.14,1.49,1.96,3.07,1.58,0.56,0,0.09,0.19,0.19,0.09,0,0,0.09,12.85,1.68,6.7,4.19,5.49,2.7,0.74,0,5.4,0.19,0.37,0.09,0.19,0,5.03,5.21,0.19,0,0,0,1.68,0.56,0.84,0,0.19,13.69
8,parsed.8.txt,1,3701,23.28,27.29,79.65,49.69,7.03,2.67,0.49,1.3,0.24,0.05,0.59,4.35,9.4,11.56,7.08,2.81,5.16,0.78,2.76,14.97,5.35,0.92,3.86,1.13,0,4.97,0.27,0.22,0.35,4.67,2.86,1.78,0.3,0.16,0.73,14.59,1.78,2.22,1.24,2.13,1.54,0.7,4.46,1.84,0.76,0.38,0.14,0.19,0.43,0.05,0.35,0,0.03,14.27,1.68,7.08,5.19,5.03,2.3,0.54,2.22,4.78,0.05,0,0,0.19,0.05,5.27,3.7,0.08,0.03,0.14,0,1.68,0.62,0.41,0,0.27,12.19
9,parsed.9.txt,1,4813,22.49,25.81,84.44,50.76,7.71,2.66,0.62,1.16,0.12,0.06,0.69,5.05,9.08,11.45,7.4,1.41,6.63,1.08,3.2,15.02,4.45,1.08,4.53,1.08,0,6.3,0.04,0.02,0.66,5.24,3.66,1.45,0.15,0.12,0.48,15.56,2.16,2.62,1.52,2.62,1.41,1.16,3.37,2.18,0.54,0.17,0.12,0.25,0.48,0.02,0.29,0.02,0.15,13.38,2.14,6.65,4.13,7.71,3.26,0.17,0.21,4.43,0.15,0,0.02,0.1,0.02,4.86,4.57,0.12,0.02,0.1,0,1.58,0.33,0.21,0.04,0.44,12.32
10,parsed.10.txt,1,1754,23.39,27.82,80.33,51.31,8.32,3.93,1.14,1.71,0.29,0.11,0.68,4.39,7.75,9.98,7.64,2.62,4.68,1.14,3.88,15.51,6.04,0.4,3.14,1.65,0,4.1,0.06,0,0.23,3.59,2.57,0.97,0.34,0.29,0.06,17.16,2.85,3.59,0.68,2.28,1.71,0.4,5.13,1.31,0.57,0.17,0.06,0.23,1.03,0.06,0.86,0,0.11,15.91,2.05,7.24,6.56,6.16,4.45,0.46,0.11,2.22,0,0.11,0.06,0.23,0.06,3.82,6.21,0.06,0,0.63,0,1.54,0.23,0.29,0,0,12.77
11,parsed.11.txt,1,2177,23.92,40.28,80.43,43.18,6.29,1.98,0.6,0.6,0.18,0,0.6,4.32,6.57,8.13,5.74,0.87,4.46,1.24,2.25,14.52,6.38,0.41,2.76,0.73,0,5.1,0,0,0.05,6.16,3.86,2.3,1.38,0.28,0.32,17.41,4.69,2.99,1.1,1.47,1.24,1.42,4.92,0.92,0.73,0.14,0.32,0.23,0.14,0,0.14,0,0,11.85,1.7,6.66,3.22,8.18,5.28,0.28,0.23,6.89,0,0,0,0.23,0,4.64,4.96,0.09,0.28,0.09,0,1.24,0.18,0.37,0.37,0.05,12.59
12,parsed.12.txt,1,2457,24.82,31.62,82.21,47.82,5.49,1.75,0.9,0.37,0.16,0,0.33,3.74,8.51,10.66,7.98,1.38,5.01,2.16,3.38,15.34,5.01,0.33,3.38,0.81,0,2.93,0,0,0.04,4.48,2.52,1.95,1.42,0.08,0.08,13.72,1.91,1.95,1.34,1.75,1.1,0.53,4.97,0.98,0.41,0.28,0,0.08,0.2,0,0.16,0,0.04,19.33,2.6,8.59,7.49,5.82,2.52,0.57,0,5.66,0,0,0,0.2,0,4.72,5.54,0.24,0,0.08,0,0.57,0.24,0.16,0,0.08,11.64
13,parsed.13.txt,1,5974,25.64,33.01,81.79,49.01,7.2,2.86,0.59,1.24,0.03,0.02,0.99,4.34,7.13,9.68,7.6,1.17,5.04,1.69,3,14.93,6.96,1.05,3.57,0.28,0,4.49,0.02,0,0.23,6.71,3.15,3.53,2.06,0.18,0.75,18.98,2.81,2.9,1.98,2.39,1.71,1.27,5.26,2.41,0.8,0.12,0.37,0.22,0.25,0.12,0.08,0,0.05,11.47,1.71,6.03,3.3,6.96,4.37,0.12,0.05,5.09,0.03,0,0.02,0.2,0.03,4,5.89,0.1,0.05,0.02,0,1.52,0.13,0.35,0.02,0,12.1
14,parsed.14.txt,1,4440,30,32.21,81.51,47.16,5.29,1.55,0.25,0.32,0.16,0,0.83,3.74,8.67,8.29,5.68,0.97,4.91,0.83,2.48,16.67,6.24,0.56,3.42,0.68,0,2.86,0,0,0.07,7.45,4.39,3.06,1.91,0.07,0.43,16.19,1.35,2.86,1.01,1.89,1.15,2.34,5.29,1.28,0.23,0.05,0.05,0.09,0.36,0.11,0.25,0,0,11.46,1.73,6.26,3.09,6.69,5.38,0.25,0.07,7.57,0.16,0,0,0.16,0.07,3.72,4.66,0.02,0,0,0,1.87,0.32,0.16,0.02,0.05,10.83
15,parsed.15.txt,1,1972,27.01,37.58,78.3,47.62,6.29,2.48,0.71,1.06,0.2,0,0.51,3.8,9.08,7.3,5.63,0.81,4.06,1.32,2.48,14.91,5.88,0.86,4.31,0.41,0,3.6,0,0,0.15,4.77,2.74,1.98,1.57,0.05,0.05,17.7,4.21,2.54,1.17,2.08,0.61,1.52,4.72,1.52,0.81,0.05,0.71,0.05,0.15,0.05,0.1,0,0,12.17,2.08,7,2.94,5.68,3.19,0.2,0.15,3.4,0.05,0,0,0.05,0,3.85,4.87,0,0,0,0,1.77,0.51,1.22,0,0.05,12.27
16,parsed.16.txt,1,2461,23.44,32.91,81.06,47.3,6.22,1.87,0.49,0.93,0.12,0,0.33,4.35,7.56,9.35,7.15,1.34,5.4,1.3,3.29,14.3,6.05,0.53,3.49,1.06,0,3.62,0,0,0.53,7.11,2.84,4.27,3.33,0.04,0.37,15.77,1.75,2.8,1.79,3.01,0.98,1.46,4.59,1.79,0.33,0.24,0,0.08,0.33,0,0.33,0,0,13.21,1.42,6.79,3.9,6.79,3.17,0.49,0.04,5.44,0,0,0,0.08,0,3.86,5.28,0.04,0.24,0.49,0,1.46,0.33,0.24,0,0.08,12.03
17,parsed.17.txt,1,3984,25.06,30.45,79.07,50.6,7.76,3.69,0.45,2.76,0.03,0.15,0.3,4.07,9.94,8.91,6.68,2.13,4.12,1.08,2.74,16.14,5.57,0.93,2.59,0.6,0,5.8,0,0.05,0.53,4.57,3.04,1.43,0.48,0.45,0.25,16.64,2.61,2.56,1.48,1.78,1.28,0.68,5.62,1.38,0.63,0.28,0.1,0.18,0.23,0,0.1,0,0.13,12.2,1.43,6.05,4.17,4.99,3.44,0.3,0.1,4.99,0,0.15,0,0.15,0.05,4.19,5.62,0,0,0.13,0,1.2,0.4,0.33,0.08,0.08,12.1
18,parsed.18.txt,1,2609,26.62,30.97,85.63,47.76,5.86,1.95,0.46,0.77,0.04,0,0.69,3.91,8.62,9.62,7.59,0.69,4.48,2.3,2.57,15.98,4.98,0.77,3.91,0.69,0,4.64,0.04,0.08,0.15,6.94,5.6,1.34,0.42,0.27,0.19,19.59,2.26,2.87,2.84,3.18,2.11,2.87,3.37,2.22,0.15,0,0.08,0.08,0.54,0.15,0.38,0,0,15.52,2.68,6.9,5.06,7.82,3.68,0.04,0.38,6.02,0,0,0,0.11,0,4.22,7.44,0.04,0.04,0.08,0,0.84,0,0.34,0,0.11,13.11
19,parsed.19.txt,1,3447,28.02,29.91,79.2,49.35,6.27,2.12,0.49,0.78,0.12,0.09,0.64,4.15,9.2,9.11,6.41,1.89,4.21,1.19,3.19,15.69,5.54,0.75,4.15,0.73,0,3.19,0,0.06,0.26,5.54,3.08,2.44,1.19,0.17,0.58,15.4,2.18,2.03,1.48,2.64,1.33,1.62,3.54,1.97,0.9,0.2,0.46,0.15,0.29,0.17,0.09,0,0.03,11.89,1.36,6.76,3.19,5.31,3.39,0.41,0.09,5.74,0.12,0,0.03,0.17,0.15,3.77,6.44,0.09,0.03,0.09,0.03,2.67,1.57,0.41,0.06,0.09,15.29
20,parsed.20.txt,1,3355,28.19,30.64,72.04,46.77,4.32,1.58,0.77,0.66,0.03,0,0.12,2.74,12.25,6.92,4.71,0.95,3.99,0.83,2.56,15.71,5.28,0.66,2.92,1.01,0,2.89,0,0.06,0.12,3.19,2.41,0.77,0.15,0.12,0.12,16.27,2.77,3.82,1.49,2.18,0.98,0.75,4.38,1.37,0.69,0.24,0,0.18,0.21,0.09,0.09,0.03,0,11.45,1.91,6.44,3.13,4.8,2.24,0.3,0.06,1.7,0.03,0.03,0,0.09,0.03,4.17,4.8,0.15,0.09,0,0.03,1.97,0.66,0.3,0.18,0.42,12.94
21,parsed.21.txt,1,4035,26.55,33.33,81.81,48.9,6.27,2.03,0.52,1.04,0,0,0.47,4.24,8.67,8.85,7.01,1.16,4.71,1.39,2.85,15.99,5.58,0.92,3.82,0.52,0,3.97,0.05,0,0.3,5.43,2.9,2.45,1.34,0.35,0.45,16.83,2.3,2.5,1.51,2.6,1.88,1.44,4.19,2.11,0.59,0.15,0.15,0.25,0.2,0.1,0.07,0,0.02,12.14,1.51,6.67,3.54,7.14,3.42,0.27,0.17,6.1,0.15,0.1,0,0.12,0.17,3.77,5.77,0.07,0.07,0.05,0,1.44,0.2,0.37,0,0.05,11.8
22,parsed.22.txt,1,4237,24.78,27.85,78.4,49,5.81,2.22,0.64,1.06,0.09,0.17,0.26,3.59,9.51,10.2,7.32,1.94,4.93,1.35,2.48,15.86,5.33,0.64,3.12,1.58,0,2.95,0,0.02,0.02,5.36,2.67,2.69,1.04,0.19,0.64,15.25,1.82,2.45,1.09,3.23,0.66,0.87,4.51,1.65,1.13,0.4,0.09,0.54,0.52,0.17,0.14,0,0.21,15.95,2.95,7.74,5.5,5.33,3.07,0.19,0,3,0.02,0.05,0,0.07,0,4.27,4.84,0.07,0.17,0.09,0,0.92,0.24,0.26,0.07,0.38,11.38
23,parsed.23.txt,1,3921,26.86,37.11,78.98,45.7,4.69,1.15,0.31,0.18,0.05,0,0.61,3.55,8.98,7.8,5.97,0.89,3.98,1.4,2.04,15.81,6.4,0.61,2.5,0.61,0,2.4,0.05,0,0.03,5.74,3.83,1.91,1.1,0.23,0.33,19.84,1.86,2.42,1.63,2.35,0.99,3.75,6.4,1.3,0.54,0.05,0.18,0.2,0.38,0.13,0.23,0,0.03,9.84,1.53,5.89,2.01,7.14,4.41,0.2,0.23,7.78,0.15,0.08,0,0.08,0.03,4.34,5.81,0.08,0.13,0.18,0.03,1.02,0.2,0.23,0.13,0.08,12.34
24,parsed.24.txt,1,2410,24.34,34.69,80.91,49,9.34,5.15,0.79,2.86,0.04,0,1.45,4.19,5.85,9.09,6.68,0.54,6.02,1.66,2.86,13.73,8.26,0.71,3.69,0.5,0,6.27,0,0,0.08,4.98,3.61,1.37,0.95,0.04,0.04,20.12,2.86,2.28,1.54,3.15,1.33,1.04,6.72,2.41,1.12,0.25,0.66,0.08,0.33,0.21,0.12,0,0,11.95,1.16,7.47,2.61,7.22,4.15,0.46,0.29,4.36,0.04,0,0,0.08,0,4.07,5.81,0.08,0.04,0.25,0,1.49,0.41,0.41,0,0.04,12.61
25,parsed.25.txt,1,2188,30.39,30.94,81.26,49.04,7.5,2.93,1.37,0.59,0.05,0.23,0.69,4.57,7.27,7.4,6.35,0.96,4.57,1.01,3.24,16.36,6.9,0.27,3.24,0.78,0,3.79,0,0,0.18,5.94,4.2,1.74,0.73,0.23,0.14,14.67,1.92,1.97,1.42,3.06,1.1,0.82,4.57,1.28,0.82,0.14,0.5,0.05,0.27,0.14,0.14,0,0,10.65,0.96,6.31,3.06,6.86,2.88,0.23,0.5,8.91,0,0,0.09,0.09,0.09,3.84,4.07,0.09,0.05,0.32,0,1.6,1.46,0.5,0.14,0,12.2
26,parsed.26.txt,1,3482,27.42,28.83,82.17,48.88,6.23,2.9,0.57,1.12,0.43,0,0.78,3.33,10.14,9.3,6.4,1.46,5.11,0.95,2.76,15.36,5.51,0.55,4.22,0.55,0,3.93,0.03,0,0.11,7.06,3.53,3.53,2.64,0.03,0.72,16.4,2.44,1.69,1.18,3.27,1.38,1.81,3.85,2.53,0.55,0.17,0.2,0.11,0.06,0.06,0,0,0,11.17,1.12,6.32,3.39,6.4,2.73,0.32,0.2,7.81,0,0,0,0.11,0.03,3.56,5.51,0.03,0.06,0.17,0,1.84,0.69,0.52,0,0.06,12.44
27,parsed.27.txt,1,4002,25.49,37.91,77.09,45.38,5.25,0.97,0.27,0.15,0,0,0.55,4.27,8.12,8.65,6.32,2.32,3.65,1.07,2.57,16.02,5.7,1.02,1.97,0.35,0,3.4,0,0,0.47,4.12,2.6,1.5,0.4,0.32,0.32,16.19,2.4,2.6,1.75,3.55,1.72,1.32,2.97,2.62,0.4,0.15,0.07,0.1,0.07,0,0.07,0,0,10.92,2.35,4.62,3.9,7.6,2.95,0.15,0.25,5.35,0.07,0.02,0.02,0.02,0,4.17,4.65,0,0.05,0.15,0,1.82,0.55,0.15,0.17,0,11.89
28,parsed.28.txt,1,2687,27.99,36.47,79.05,48.27,6.77,2.61,0.82,0.93,0.15,0,0.71,4.17,9.68,8.52,6.29,0.86,4.58,1.53,3.5,13.96,7.29,0.63,2.68,0.45,0,4.17,0.07,0,0.07,3.94,2.64,1.27,0.78,0.11,0.07,19.76,3.31,3.8,1.75,2.01,0.93,2.42,5.14,2.05,0.41,0.07,0.04,0.11,0.04,0.04,0,0,0,10.23,1.79,5.51,2.68,8.19,3.68,0.33,0.15,4.95,0,0,0,0.15,0.04,3.54,3.8,0.04,0,0.11,0,1.6,0.15,0.45,0,0,9.68
29,parsed.29.txt,1,2214,23.81,32.25,82.25,49.91,6.37,2.21,0.32,1.26,0.09,0,0.54,4.16,8.72,10.12,7.23,1.9,5.24,1.17,3.43,17.25,5.87,0.45,2.89,0.32,0,7.41,0.09,0,1.85,5.65,3.79,1.31,0.59,0.36,0.18,18.11,2.48,2.66,1.76,2.62,1.9,1.31,5.06,1.4,0.54,0.18,0,0.36,0.54,0.18,0.36,0,0,12.15,1.58,6.05,3.61,5.69,3.25,0.45,0.27,2.89,0.05,0.14,0,0.23,0,4.38,6.5,0,0.09,0,0,0.77,0.36,0.41,0.14,0,12.78
30,parsed.30.txt,1,2873,23.94,31.26,83.64,48.49,7.9,3.79,1.08,1.25,0.45,0,1.01,4.11,7.97,9.99,6.3,1.39,6.33,0.8,3.13,14.86,6.68,0.77,3.1,0.49,0,9.71,0.1,0.28,0.45,5.05,3.69,1.29,0.21,0.24,0.52,17.61,2.89,2.3,1.18,2.4,1.15,1.36,5.81,1.5,0.45,0.14,0.1,0.14,0.24,0,0.24,0,0,13.61,1.6,7.55,4.14,7.14,4.18,0.21,0.63,3.65,0.03,0,0,0.17,0,4.14,4.56,0,0.07,0.03,0,1.67,0.14,0.45,0.03,0,11.14
31,parsed.31.txt,1,3099,27.67,31.95,80.57,50.24,6.55,3.19,0.48,1.9,0.1,0,0.71,3.36,9.36,9.13,6.65,1.29,4.84,1.52,3.58,15.71,5.91,0.97,3.45,0.74,0,4.42,0,0,0.06,4.81,2.55,2.13,0.9,0.35,0.52,16.68,1.9,2.03,2,2.42,1.81,1.32,4.29,2.23,0.84,0.1,0.32,0.39,0.45,0.23,0.16,0,0.06,12.13,1.06,6.32,3.36,5.65,3.32,0.16,0.35,6.71,0.1,0.03,0,0.13,0.03,3.9,5.13,0.03,0.13,0,0,1.68,0.39,0.42,0.13,0,11.94
32,parsed.32.txt,1,2359,30.24,26.11,86.9,54.22,8.39,3.09,0.89,1.23,0.04,0,0.93,5.3,9.41,12.67,9.16,2.42,7.63,1.1,3.82,14.75,7.21,1.31,4.15,0.47,0,5.3,0,0.08,0.64,5.43,4.15,1.27,0.38,0.13,0.3,20.22,3.05,2.8,1.87,3.69,1.7,0.72,5.09,2.59,1.23,0.3,0.17,0.68,0.72,0.08,0.08,0.08,0.47,11.19,2.16,5.81,2.76,8.18,3.86,0.08,0.08,3.82,0.04,0.08,0,0.17,0.08,3.35,3.26,0.13,0.17,0.21,0,1.7,0.34,1.23,0.08,0,10.56
33,parsed.33.txt,1,4191,23.41,29.85,83.92,49.96,7.64,2.74,1.03,1.05,0.17,0.05,0.45,4.89,8.42,10.98,7.71,1.41,6.28,1.62,3.6,13.36,6.37,0.79,3.91,0.5,0,4.27,0.05,0,0.19,6.49,4.44,2.03,1.12,0.24,0.38,21.55,2.67,2.53,2.36,3.29,2.46,1.96,5.49,1.86,0.81,0.31,0.24,0.21,0.21,0.02,0.07,0,0.17,10.81,1.41,5.18,3.94,7.35,3.36,0.19,0.07,6.3,0.1,0.02,0.02,0.07,0.05,3.98,5.51,0.26,0,0.38,0.02,1.31,0.05,0.21,0.1,0.02,11.95
34,parsed.34.txt,1,3176,24.62,34.07,78.81,45.4,5.04,1.39,0.28,0.31,0.06,0.06,0.66,3.65,9.57,7.75,5.16,3.05,2.74,0.44,2.61,16.22,4.79,0.82,3.21,0.44,0,3.27,0,0,0.5,6.11,3.62,2.46,0.79,0.19,0.6,14.17,2.46,2.71,0.72,1.86,1.51,1.32,3.62,1.23,0.47,0.22,0.03,0.09,0.44,0.06,0.31,0.06,0,12.37,1.64,5.86,4.19,5.16,3.81,0.13,0.54,8.12,0.16,0.13,0,0.03,0,4.25,5.04,0,0.06,0,0,1.04,0.13,0.47,0.13,0,11.24
35,parsed.35.txt,1,6662,24.95,26.16,78.69,50.23,5.66,1.58,1.13,0.27,0.09,0,0.09,4.08,10.78,9.17,7.63,1.5,4.68,1.52,2.9,15.99,5.15,0.84,3.05,1.14,0,1.85,0,0.02,0.05,3.69,2.12,1.56,0.57,0.18,0.42,15.12,1.94,3.26,1.68,2.46,0.83,0.92,3.45,2.01,0.75,0.32,0.08,0.35,0.36,0.03,0.24,0.02,0.08,18.3,4.55,8.32,5.42,4.89,2.52,0.21,0.02,2.36,0,0,0.08,0.06,0.02,3.89,5.34,0.09,0.11,0.3,0.05,1.11,0.27,0.2,0.23,0.05,11.84
36,parsed.36.txt,1,2461,25.64,35.11,81.06,49.17,5.97,1.83,0.28,0.81,0,0.04,0.69,4.14,8.37,9.79,7.6,1.34,5.2,1.5,3.25,15.89,5.53,1.18,3.45,0.28,0,4.84,0.08,0,0.49,5.77,3.17,2.6,1.18,0.2,0.53,17.96,2.52,2.44,2.44,2.64,1.18,1.83,4.31,2.52,0.08,0.04,0,0.04,0.2,0.04,0.08,0.04,0.04,9.63,1.3,5.28,2.36,7.48,3.86,0.2,0.04,4.63,0.16,0.04,0,0.16,0.04,3.74,5.4,0,0.08,0.28,0,1.34,0.24,0.33,0,0,11.42
37,parsed.37.txt,1,3739,27.29,39.74,78.55,45.33,6.02,2.01,0.43,0.99,0.05,0.11,0.43,4.01,7.78,7.76,6.23,1.34,4.2,1.07,2.54,14.55,5.72,0.72,3.21,0.7,0,4.09,0.11,0,0.19,5.72,3.05,2.65,1.85,0.19,0.19,18.03,2.65,3.18,1.31,3.18,1.02,1.28,4.79,1.44,0.45,0.19,0.05,0.13,0.24,0.08,0.16,0,0,10.99,1.79,5.83,2.89,8.91,5.51,0.27,0.29,5.91,0,0,0,0.05,0.05,3.8,6.61,0.05,0.03,0.03,0,2.27,0.59,0.59,0,0.05,14.01
38,parsed.38.txt,1,3325,28.91,33.35,80,48.48,5.47,2.38,0.72,1.17,0.03,0.09,0.36,3.1,9.38,8.57,6.68,1.02,4.21,1.77,2.65,15.7,5.68,0.93,3.37,0.81,0,3.1,0,0.06,0.09,5.38,3.19,2.11,0.9,0.33,0.45,16.6,2.02,2.56,1.8,2.62,1.38,1.2,4.63,1.95,0.39,0,0.24,0.09,0.45,0.12,0.3,0,0.03,11.82,0.9,6.14,3.22,6.11,3.4,0.54,0.24,7.25,0.06,0,0,0.21,0.03,3.64,6.17,0.03,0.15,0,0,2.11,0.3,0.3,0.12,0.09,13.02
39,parsed.39.txt,1,2361,24.59,31.51,81.32,49.3,6.57,2.92,0.59,1.86,0.04,0,0.42,3.64,8.05,9.7,7.84,1.65,4.74,1.52,3.18,16.22,5.84,0.97,3.09,0.8,0,3.26,0,0,0.13,5.8,3.68,2.03,1.06,0.25,0.42,16.73,1.44,3.3,1.86,2.24,1.31,0.97,4.74,1.99,1.06,0.17,0.21,0.59,0.38,0.04,0.3,0,0.04,16.77,4.11,7.62,4.91,7.29,4.62,0,0.17,3.81,0.04,0,0,0.13,0.04,4.02,6.06,0.04,0.04,0.08,0,1.02,0,0.38,0,0,11.65
40,parsed.40.txt,1,3713,29.01,31.86,85.19,46.84,6.38,1.8,0.59,0.3,0.05,0,0.86,4.58,7.27,8.03,5.93,0.54,4.36,1.56,2.99,16.35,5.76,0.51,3.82,0.48,0,3.85,0,0,0.11,5.25,4.09,1.08,0.11,0.13,0.38,15.7,2.69,2.4,1.32,3.77,0.7,0.75,3.96,1.72,0.4,0.08,0.19,0.13,0.13,0,0.13,0,0,13.44,1.54,8.56,3.29,9.96,4.17,0.27,0,11.26,0.03,0,0,0.13,0.11,3.8,4.36,0,0.08,0,0.03,1.21,0.11,0.08,0.03,0.08,9.83
41,parsed.41.txt,1,2458,26.15,31.49,80.55,49.59,6.14,1.34,0.08,0.49,0,0.04,0.73,4.8,9.24,8.67,6.67,2.52,4.52,0.65,2.44,16.64,5.29,1.42,3.3,0.49,0,4.68,0.04,0.04,0.69,4.15,3.13,0.98,0.33,0.24,0.12,15.5,1.99,2.81,0.81,2.12,1.67,1.26,3.95,1.99,0.65,0.2,0.04,0.28,0.49,0.08,0.37,0,0.04,13.06,1.71,7,3.21,7.85,3.7,0.24,0.16,3.86,0.12,0.08,0,0.04,0,4.39,6.39,0.04,0.04,0,0,1.14,0.73,0.33,0,0.04,13.1
42,parsed.42.txt,1,2056,23.91,31.37,85.31,48.49,7.3,2.38,1.75,0.34,0.15,0,0.15,4.91,8.56,10.46,6.57,1.56,5.59,1.41,2.72,14.64,7.98,0.39,3.45,0.39,0,8.41,0.24,2.53,0.88,5.54,4.28,1.22,0.24,0.19,0.44,17.85,2.24,3.16,1.36,2.29,1.22,0.63,6.32,1.17,0.88,0.54,0.1,0.19,0.34,0.1,0.19,0.05,0,13.38,2.14,7.54,3.6,6.61,4.77,0.49,2.72,5.2,0.24,0.05,0.05,0.24,0.05,4.43,4.77,0.15,0.05,0.19,0,1.75,0.19,0.73,0,0.15,12.4
43,parsed.43.txt,1,3019,24.35,38.69,81.35,46.01,6,1.99,0.56,0.53,0.07,0,0.83,4.01,7.39,7.85,5.96,0.89,4.41,1.42,2.82,14.57,7.98,0.79,2.91,0.3,0,3.44,0.03,0,0.23,5.3,3.28,2.02,1.39,0.1,0.1,18.48,2.68,2.72,1.62,1.69,1.03,1.85,6.03,1.69,0.86,0.23,0.5,0.1,0.1,0.03,0.07,0,0,12.09,2.19,6.19,3.31,8.88,5.56,0.56,0.3,5,0.03,0,0,0.26,0.1,4.27,4.9,0,0,0.1,0.03,0.56,0,0.43,0.03,0.03,10.37
