docId,filename,top topics...,,,,,,,,,,,
28,C:\Users\Kevin\Dropbox\Fed_Speeches,(1)\May2013Speeches\FedSpeechIndvParsed_20May\parsed.1023.txt,5,0.612937987,0,,,,,,,,
29,C:\Users\Kevin\Dropbox\Fed_Speeches,(1)\May2013Speeches\FedSpeechIndvParsed_20May\parsed.1024.txt,5,0.620485187,0,,,,,,,,
30,C:\Users\Kevin\Dropbox\Fed_Speeches,(1)\May2013Speeches\FedSpeechIndvParsed_20May\parsed.1025.txt,4,0.735883415,3,0.081967212,5,,,,,,
31,C:\Users\Kevin\Dropbox\Fed_Speeches,(1)\May2013Speeches\FedSpeechIndvParsed_20May\parsed.1026.txt,4,0.748633862,5,0.060109291,3,0.060109291,0,,,,
32,C:\Users\Kevin\Dropbox\Fed_Speeches,(1)\May2013Speeches\FedSpeechIndvParsed_20May\parsed.1027.txt,5,0.688845396,0,,,,,,,,
33,C:\Users\Kevin\Dropbox\Fed_Speeches,(1)\May2013Speeches\FedSpeechIndvParsed_20May\parsed.1028.txt,3,0.308823526,4,0.213725492,1,0.156862751,0,0.144117653,2,0.109803922,5
34,C:\Users\Kevin\Dropbox\Fed_Speeches,(1)\May2013Speeches\FedSpeechIndvParsed_20May\parsed.1029.txt,0,0.465378433,5,0.315619975,2,0.099302202,4,,,,
35,C:\Users\Kevin\Dropbox\Fed_Speeches,(1)\May2013Speeches\FedSpeechIndvParsed_20May\parsed.103.txt,5,0.52191782,0,0.25,3,0.12945205,4,,,,
36,C:\Users\Kevin\Dropbox\Fed_Speeches,(1)\May2013Speeches\FedSpeechIndvParsed_20May\parsed.1030.txt,1,0.53816551,3,0.181526616,0,0.105837077,2,0.101988457,4,,
37,C:\Users\Kevin\Dropbox\Fed_Speeches,(1)\May2013Speeches\FedSpeechIndvParsed_20May\parsed.1031.txt,1,0.483675361,4,0.317630589,0,0.105876863,2,,,,
38,C:\Users\Kevin\Dropbox\Fed_Speeches,(1)\May2013Speeches\FedSpeechIndvParsed_20May\parsed.1032.txt,5,0.399353653,4,0.22807017,0,0.139889196,1,0.125577107,2,,
39,C:\Users\Kevin\Dropbox\Fed_Speeches,(1)\May2013Speeches\FedSpeechIndvParsed_20May\parsed.1033.txt,4,0.460304737,5,0.267842829,3,0.086607859,1,0.069767445,0,0.063352048,2
40,C:\Users\Kevin\Dropbox\Fed_Speeches,(1)\May2013Speeches\FedSpeechIndvParsed_20May\parsed.1034.txt,5,0.468342185,4,0.359110683,0,0.056549057,2,,,,
41,C:\Users\Kevin\Dropbox\Fed_Speeches,(1)\May2013Speeches\FedSpeechIndvParsed_20May\parsed.1035.txt,2,0.41819191,4,0.171935663,0,0.161952302,3,0.148086518,5,,
42,C:\Users\Kevin\Dropbox\Fed_Speeches,(1)\May2013Speeches\FedSpeechIndvParsed_20May\parsed.1036.txt,2,0.424847484,4,0.18524681,3,0.164170831,0,0.147531897,5,,
43,C:\Users\Kevin\Dropbox\Fed_Speeches,(1)\May2013Speeches\FedSpeechIndvParsed_20May\parsed.1037.txt,2,0.536988676,0,0.231505662,1,,,,,,
44,C:\Users\Kevin\Dropbox\Fed_Speeches,(1)\May2013Speeches\FedSpeechIndvParsed_20May\parsed.1038.txt,3,0.461538464,4,0.274725288,0,0.095238097,2,0.089743592,5,,
45,C:\Users\Kevin\Dropbox\Fed_Speeches,(1)\May2013Speeches\FedSpeechIndvParsed_20May\parsed.1039.txt,3,0.463930339,2,0.217661694,1,0.101990052,4,0.092039801,5,,
46,C:\Users\Kevin\Dropbox\Fed_Speeches,(1)\May2013Speeches\FedSpeechIndvParsed_20May\parsed.104.txt,1,,, ,,,,,,,
47,C:\Users\Kevin\Dropbox\Fed_Speeches,(1)\May2013Speeches\FedSpeechIndvParsed_20May\parsed.1040.txt,5,0.356926799,3,0.21778585,0,0.180278286,4,0.147610411,2,,
48,C:\Users\Kevin\Dropbox\Fed_Speeches,(1)\May2013Speeches\FedSpeechIndvParsed_20May\parsed.1041.txt,3,0.696969688,4,0.149621218,2,,,,,,
