"","MonthYear","SumNonFed","NonFedLaughter","NonFedAttend","SumFedHouse","FedLaughterHouse","FedAttend","CPIAUCNS","PCEPI","INTDSRUSM193N","DFF","FEDFUNDS","GDPDEF","GDPC96","U6RATE","CPIAUCNSPercent","PCEPIPercent","GDPC96Percent"
"176",2011-12-01,2,0,40.5,0,0,0,225.672,114.676,0.125,0.08,0.07,113.987,13441.048,15.2,2.87718458647949,2.36579580731802,1.93317515122333
"177",2012-01-01,0,0,0,0,0,0,226.665,114.964,0.125,0.04,0.08,114.599,13506.429,15.1,2.84207972117441,2.36682787655266,2.38885496677175
"178",2012-02-01,1,0,50,1,0,50,227.663,115.335,0.125,0.11,0.1,114.599,13506.429,15,2.7909673508651,2.3600815017124,2.38885496677175
"179",2012-03-01,2,0.5,37,0,0,0,229.392,115.602,0.125,0.11,0.13,114.599,13506.429,14.5,2.58291483573969,2.19632878323905,2.38885496677175
"180",2012-04-01,0,0,0,0,0,0,230.085,115.618,0.125,0.09,0.14,115.035,13548.54,14.5,2.25090727339896,1.89676347973499,2.09526635342259
"181",2012-05-01,1,0,31,1,0,30,229.815,115.386,0.125,0.16,0.16,115.035,13548.54,14.8,1.6756956682549,1.47331565354548,2.09526635342259
"182",2012-06-01,2,0,44.5,1,0,53,229.478,115.483,0.125,0.16,0.16,115.035,13548.54,14.8,1.63675820775848,1.46774849977919,2.09526635342259
"183",2012-07-01,2,0,46,0,0,0,229.104,115.556,0.125,0.09,0.16,115.81,13652.519,14.9,1.3888888888889,1.30153345564055,2.53137900778603
"184",2012-08-01,0,0,0,0,0,0,230.379,115.964,0.125,0.14,0.13,115.81,13652.519,14.7,1.66421418618885,1.41509433962265,2.53137900778603
"185",2012-09-01,1,1,35,0,0,0,231.407,116.335,0.125,0.13,0.14,115.81,13652.519,14.7,1.95240420557719,1.57390295267975,2.53137900778603
"186",2012-10-01,0,0,0,0,0,0,231.317,116.518,0.125,0.15,0.16,116.089,13665.444,14.5,2.11657595421003,1.72763006574092,1.64206885630645
"187",2012-11-01,0,0,0,0,0,0,230.221,116.358,0.125,0.17,0.16,116.089,13665.444,14.4,1.73355167426082,1.51343268189554,1.64206885630645
"188",2012-12-01,1,1,33,0,0,0,229.601,116.36,0.125,0.16,0.16,116.089,13665.444,14.4,1.71122948070784,1.44723272602269,1.64206885630645
"189",2013-01-01,0,0,0,0,0,0,230.28,116.42,0.125,0.09,0.14,116.437,13750.077,14.4,1.56982803543513,1.25064421920632,1.77197553148247
"190",2013-02-01,0,0,0,0,0,0,232.166,116.88,0.125,0.14,0.15,116.437,13750.077,14.3,1.93956048689299,1.32186858316222,1.77197553148247
"191",2013-03-01,0,0,0,0,0,0,232.773,116.726,0.125,0.14,0.14,116.437,13750.077,13.8,1.45248804629403,0.962938848242889,1.77197553148247
"192",2013-04-01,0,0,0,0,0,0,232.531,NA,NA,0.16,0.15,NA,NA,13.9,1.05190275705175,NA,NA
"193",2013-05-01,0,0,0,0,0,0,NA,NA,NA,0.14,NA,NA,NA,NA,NA,NA,NA
